id,Title,Authors,Source Title,Publication Year,Volume,Issue,Beginning Page,Ending Page,DOI,Total Citations
0,"Remote sensing of the decrease of juniper woodlands in the mountains of
Southwestern Saudi Arabia-reasons and consequences","Pellikka, Petri; Alshaikh, Amal Yahya",ARABIAN JOURNAL OF GEOSCIENCES,2016,9,6,,,10.1007/s12517-016-2481-z,1
0,"Rise and decline of the fishery industry in the Aydarkul-Arnasay Lake
System (Uzbekistan): effects of reservoir management, irrigation farming
and climate change on an unstable ecosystem","Groll, M.; Kulmatov, R.; Mullabaev, N.; Opp, C.; Kulmatova, D.",ENVIRONMENTAL EARTH SCIENCES,2016,75,10,,,10.1007/s12665-016-5691-5,1
0,"Wet Grasslands as a Green Infrastructure for Ecological Sustainability:
Wader Conservation in Southern Sweden as a Case Study","Manton, Michael; Angelstam, Per; Milberg, Per; Elbakidze, Marine",SUSTAINABILITY,2016,8,4,,,10.3390/su8040340,1
0,"THREE BAYS ESTUARY (BARNSTABLE, CAPE COD) WATERSHED RESTORATION PLAN: A
GREEN INFRASTRUCTURE APPROACH","Horsley, Scott; Perry, Erin; Counsell, Lindsey",JOURNAL OF GREEN BUILDING,2016,11,2,22,38,10.3992/jgb.11.2.22.1,1
0,"Are People Responsive to a More Sustainable, Decentralized, and
User-Driven Management of Urban Metabolism?","Chelleri, Lorenzo; Kua, Harn Wei; Rodriguez Sanchez, Juan Pablo; Nahiduzzaman, Kh Md; Thondhlana, Gladman",SUSTAINABILITY,2016,8,3,,,10.3390/su8030275,1
0,LANDSCAPE ASSESSMENTS IN BARTIN (TR) VIA GREEN INFRASTRUCTURE APPROACH,"Artar, M.; Gormus, S.; Cengiz, S.",JOURNAL OF ENVIRONMENTAL PROTECTION AND ECOLOGY,2016,17,2,737,746,,1
0,"Diverse vegetation in a spa town supports human social benefits of urban
birds","Kucera, Tomas; Kloubcova, Petra; Veseley, Petr",BIODIVERSITY AND CONSERVATION,2015,24,13,3329,3346,10.1007/s10531-015-0974-9,1
0,"Growth of the Native Xerophyte Convolvulus cneorum L. on an Extensive
Mediterranean Green Roof under Different Substrate Types and Irrigation
Regimens","Tassoula, Lamprini; Papafotiou, Maria; Liakopoulos, Georgios; Kargas, Georgios",HORTSCIENCE,2015,50,7,1118,1124,,1
0,"Optimization of the scheme for natural ecology planning of urban rivers
based on ANP (analytic network process) model","Zhang, Yichuan; Wang, Jiangping",JOURNAL OF ENVIRONMENTAL BIOLOGY,2015,36,4,755,763,,1
0,"STORMWATER NATURE POCKETS: A CASE FOR USING GREEN INFRASTRUCTURE TO
CREATE ENGAGING CHILDHOOD SPACES","Cizek, Adrienne; Fox, Andrew",JOURNAL OF GREEN BUILDING,2015,10,3,14,27,10.3992/jgb.10.3.14,1
0,Urban Development under Climate Change by Green Infrastructure,"Roessler, Stefanie",RAUMFORSCHUNG UND RAUMORDNUNG,2015,73,2,123,132,10.1007/s13147-014-0310-y,1
0,"Afforestations and wetlands, are they a good combination? Study of water
fluxes in two cases of Patagonian wetlands","Weigandt, M.; Gyenge, J.; Fernandez, M. E.; Varela, S.; Schlichter, T.",ECOHYDROLOGY,2015,8,3,416,425,10.1002/eco.1512,1
0,"A SIGNIFICANT BUT UNDER-APPRECIATED BENEFIT OF LANDSCAPE ARCHITECTURE:
SUPPORTING PEOPLE'S CAPACITY TO PAY ATTENTION","Sullivan, William C.",LANDSCAPE ARCHITECTURE FRONTIERS,2015,3,1,36,44,,1
0,Advance agriculture in the desert: the Israeli case story,"Katzir, Raanan",SCIENCES IN COLD AND ARID REGIONS,2015,7,1,1,6,10.3724/SP.J.1226.2015.00001,1
0,"DESIGNING FOR ENVIRONMENTAL AND INFRASTRUCTURE SUSTAINABILITY: ONTARIO
CASE STUDIES FOR RETROFITS AND NEW DEVELOPMENTS","Denich, Chris; Zaghal, Ashraf",JOURNAL OF GREEN BUILDING,2014,9,1,40,59,10.3992/1943-4618-9.1.40,1
0,"Carabid beetles in green infrastructures: the importance of management
practices for improving the biodiversity in a metropolitan city","Do, Yuno; Lineman, Maurice; Joo, Gea-Jae",URBAN ECOSYSTEMS,2014,17,3,661,673,10.1007/s11252-014-0348-1,1
0,"Rapid assessment system based on ecosystem services for retrofitting of
sustainable drainage systems","Scholz, Miklas",ENVIRONMENTAL TECHNOLOGY,2014,35,10,1286,1295,10.1080/09593330.2013.866170,1
0,FINANCING IRRIGATION,"Brelle, Francois; Dressayre, Etienne",IRRIGATION AND DRAINAGE,2014,63,2,199,211,10.1002/ird.1836,1
0,"Waste not, want not? Evaluating the urban sustainability implications of
centralized versus decentralized wastewater treatment in Tijuana, Mexico","Russell, Rachel",URBAN GEOGRAPHY,2014,35,6,805,821,10.1080/02723638.2014.917909,1
0,"Peoples' Perception Towards Urban Forestry and Institutional Involvement
in Metropolitan Cities: A Survey of Lalitpur City in Nepal","Gurung, Anup; Karki, Rahul; Bista, Rajesh; Oh, Sang-Eun",SMALL-SCALE FORESTRY,2012,11,2,193,205,10.1007/s11842-011-9175-x,1
0,Recycling soil nutrients by using channel deposits as fertilizers?,"Leue, Martin; Lang, Friederike",NUTRIENT CYCLING IN AGROECOSYSTEMS,2012,93,1,75,88,10.1007/s10705-012-9501-5,1
0,"Vegetation Cover and Long-Term Conservation of Radioactive Waste
Packages: The Case Study of the CSM Waste Disposal Facility (Manche
District, France)","Petit-Berghem, Yves; Lemperiere, Guy",ENVIRONMENTAL MANAGEMENT,2012,49,3,605,622,10.1007/s00267-011-9805-2,1
0,"TOWARDS AN INTEGRAL FISHERIES MANAGEMENT IN THE APURE RIVER BASIN,
VENZUELA","Perez, Alfredo; Barbarino, Aniello; Castillo, Otto; Fabre, Nidia",INTERCIENCIA,2011,36,6,463,470,,1
0,"Ecological restoration, social-economic changes and sustainable
development in the Three Gorges Reservoir area: A case study in Yunyang,
Chongqing Municipality","Qun, Gao; Mao Hanying",INTERNATIONAL JOURNAL OF SUSTAINABLE DEVELOPMENT AND WORLD ECOLOGY,2007,14,2,174,181,10.1080/13504500709469717,1
0,"Vertical air temperature gradients under the shade of two contrasting
urban tree species during different types of summer days","Rahman, Mohammad A.; Moser, Astrid; Gold, Anna; Roetzer, Thomas; Pauleit, Stephan",SCIENCE OF THE TOTAL ENVIRONMENT,2018,633,,100,111,10.1016/j.scitotenv.2018.03.168,0
0,"Simulating stream response to floodplain connectivity and revegetation
from reach to watershed scales: Implications for stream management","Singh, Nitin K.; Wemple, Beverley C.; Bomblies, Arne; Ricketts, Taylor H.",SCIENCE OF THE TOTAL ENVIRONMENT,2018,633,,716,727,10.1016/j.scitotenv.2018.03.198,0
0,"Towards an operational methodology to optimize ecosystem services
provided by urban soils","Anne, Blanchart; Geoffroy, Sere; Cherel, Johan; Warot, Gilles; Marie, Stas; Noel, Consales Jean; Louis, Morel Jean; Christophe, Schwartz",LANDSCAPE AND URBAN PLANNING,2018,176,,1,9,10.1016/j.landurbplan.2018.03.019,0
0,"Island topographies to reduce short-circuiting in stormwater detention
ponds and treatment wetlands","Guzman, Celina Balderas; Cohen, Samantha; Xavier, Manoel; Swingle, Tyler; Qiu, Waishan; Nepf, Heidi",ECOLOGICAL ENGINEERING,2018,117,,182,193,10.1016/j.ecoleng.2018.02.020,0
0,"Refining flood estimation in urbanized catchments using landscape
metrics","Miller, James D.; Brewer, Tim",LANDSCAPE AND URBAN PLANNING,2018,175,,34,49,10.1016/j.landurbplan.2018.02.003,0
0,"What drives the location choice for water sensitive infrastructure in
Melbourne, Australia?","Kuller, Martijn; Bach, Peter M.; Ramirez-Lovering, Diego; Deletic, Ana",LANDSCAPE AND URBAN PLANNING,2018,175,,92,101,10.1016/j.landurbplan.2018.03.018,0
0,Road induced edge effects on a forest bird community in tropical Asia,"Khamcha, Daphawan; Corlett, Richard T.; Powell, Larkin A.; Savini, Tommaso; Lynam, Antony J.; Gale, George A.",AVIAN RESEARCH,2018,9,,,,10.1186/s40657-018-0112-y,0
0,Soil sealing and unsealing: State of the art and examples,"Tobias, Silvia; Conen, Franz; Duss, Adrian; Wenzel, Leonore M.; Buser, Christine; Alewell, Christine",LAND DEGRADATION & DEVELOPMENT,2018,29,6,2015,2024,10.1002/ldr.2919,0
0,"Simulated Sensitivity of Urban Green Infrastructure Practices to Climate
Change","Sarkar, Saumya; Butcher, Jonathan B.; Johnson, Thomas E.; Clark, Christopher M.",EARTH INTERACTIONS,2018,22,13,1,37,10.1175/EI-D-17-0015.1,0
0,The interrelationship of green infrastructure and natural capital,"Chenoweth, Jonathan; Anderson, Andrew R.; Kumar, Prashant; Hunt, W. F.; Chimbwandira, Sarah Jane; Moore, Trisha L. C.",LAND USE POLICY,2018,75,,137,144,10.1016/j.landusepol.2018.03.021,0
0,"Low-density housing in sustainable urban planning - Scaling down to
private gardens by using the green infrastructure concept","Tahvonen, Outi; Airaksinen, Miimu",LAND USE POLICY,2018,75,,478,485,10.1016/j.landusepol.2018.04.017,0
0,"Assessing the capacity and flow of ecosystem services in multifunctional
landscapes: Evidence of a rural-urban gradient in a Mediterranean small
island state","Balzan, Mario V.; Caruana, Julio; Zammit, Annrica",LAND USE POLICY,2018,75,,711,725,10.1016/j.landusepol.2017.08.025,0
0,"Living shorelines enhanced the resilience of saltmarshes to Hurricane
Matthew (2016)","Smith, Carter S.; Puckett, Brandon; Gittman, Rachel K.; Peterson, Charles H.",ECOLOGICAL APPLICATIONS,2018,28,4,871,877,10.1002/eap.1722,0
0,"Ecohydrological model for the quantification of ecosystem services
provided by urban street trees","Revelli, Roberto; Porporato, Amilcare",URBAN ECOSYSTEMS,2018,21,3,489,504,10.1007/s11252-018-0741-2,0
0,"Optimizing the allocation of agri-environment measures to navigate the
trade-offs between ecosystem services, biodiversity and agricultural
production","Verhagen, Willem; van der Zanden, Emma H.; Strauch, Michael; van Teeffelen, Astrid J. A.; Verburg, Peter H.",ENVIRONMENTAL SCIENCE & POLICY,2018,84,,186,196,10.1016/j.envsci.2018.03.013,0
0,"Life Cycle Cost and Return on Investment as complementary decision
variables for urban flood risk management in developing countries","De Risi, Raffaele; De Paola, Francesco; Turpie, Jane; Kroeger, Timm",INTERNATIONAL JOURNAL OF DISASTER RISK REDUCTION,2018,28,,88,106,10.1016/j.ijdrr.2018.02.026,0
0,"Incorporating wetlands in hydrologic and hydraulic models for flood zone
delineation: An application to Duran, Ecuador","Sousa, Ricardo Da Cruz E.; Miranda, Olga Lopes",INTERNATIONAL JOURNAL OF DISASTER RISK REDUCTION,2018,28,,375,383,10.1016/j.ijdrr.2018.03.023,0
0,"Analysis of the interrelationship between houses, trees and damage in a
cyclone affected city: Can landscape design and planning utilising trees
minimise cyclone impact?","Van der Sornmen, F. J.; Pearson, D. M.; Boggs, G. S.",INTERNATIONAL JOURNAL OF DISASTER RISK REDUCTION,2018,28,,701,710,10.1016/j.ijdrr.2018.01.031,0
0,"Spatial alternatives for Green Infrastructure planning across the EU: An
ecosystem service perspective","Vallecillo, Sara; Polce, Chiara; Barbosa, Ana; Castillo, Carolina Perpina; Vandecasteele, Ine; Rusch, Graciela M.; Maes, Joachim",LANDSCAPE AND URBAN PLANNING,2018,174,,41,54,10.1016/j.landurbplan.2018.03.001,0
0,"Deinking sludge in the substrate reduces the fertility and enhances the
plant species richness of extensive green roofs","Vannucchi, Francesca; Pini, Roberto; Scatena, Manuele; Benelli, Giovanni; Canale, Angelo; Bretzel, Francesca",ECOLOGICAL ENGINEERING,2018,116,,87,96,10.1016/j.ecoleng.2018.02.027,0
0,Water quality function of an extensive vegetated roof,"Todorov, Dimitar; Driscoll, Charles T.; Todorova, Svetoslava; Montesdeoca, Mario",SCIENCE OF THE TOTAL ENVIRONMENT,2018,625,,928,939,10.1016/j.scitotenv.2017.12.085,0
0,"Multiple uses of small reservoirs in crop-livestock agro-ecosystems of
Volta basin: Implications for livestock management","Ayantunde, Augustine A.; Cofie, Olufunke; Barron, Jennie",AGRICULTURAL WATER MANAGEMENT,2018,204,,81,90,10.1016/j.agwat.2018.04.010,0
0,Folded tubular photometer for atmospheric measurements of NO2 and NO,"Birks, John W.; Andersen, Peter C.; Williford, Craig J.; Turnipseed, Andrew A.; Strunk, Stanley E.; Ennis, Christine A.; Mattson, Erick",ATMOSPHERIC MEASUREMENT TECHNIQUES,2018,11,5,2821,2835,10.5194/amt-11-2821-2018,0
0,"Learning urban resilience from a social-economic-ecological system
perspective: A case study of Beijing from 1978 to 2015","Wang, Zhan; Deng, Xiangzheng; Wong, Cecilia; Li, Zhihui; Chen, Jiancheng",JOURNAL OF CLEANER PRODUCTION,2018,183,,343,357,10.1016/j.jclepro.2018.02.128,0
0,"Objectives and Indexes for Implementation of Sponge CitiesA Case Study
of Changzhou City, China","Li, Zhengzhao; Dong, Mingjing; Wong, Tony; Wang, Jianbing; Kumar, Alagarasan Jagadeesh; Singh, Rajendra Prasad",WATER,2018,10,5,,,10.3390/w10050623,0
0,"Spatio-Temporal Patterns of Urban Forest Basal Area under China's Rapid
Urban Expansion and Greening: Implications for Urban Green
Infrastructure Management","Ren, Zhibin; He, Xingyuan; Zheng, Haifeng; Wei, Hongxu",FORESTS,2018,9,5,,,10.3390/f9050272,0
0,"Comparisons of south Florida's seawall and natural mangrove stands
reveal similar structural attributes","Timm, Michael R.; Araujo, Rafael J.",URBAN FORESTRY & URBAN GREENING,2018,32,,7,20,10.1016/j.ufug.2018.03.013,0
0,Visual structure of landscapes seen from built environment,"Hilal, M.; Joly, D.; Roy, D.; Vuidel, G.",URBAN FORESTRY & URBAN GREENING,2018,32,,71,80,10.1016/j.ufug.2018.03.020,0
0,"Sacred sites as habitats of culturally important plant species in an
Indian megacity","Gopal, Divya; von der Lippe, Moritz; Kowarik, Ingo",URBAN FORESTRY & URBAN GREENING,2018,32,,113,122,10.1016/j.ufug.2018.04.003,0
0,"Can patterns of urban biodiversity be predicted using simple measures of
green infrastructure?","Brunbjerg, Ane Kirstine; Hale, James D.; Bates, Adam J.; Fowler, Robert E.; Rosenfeld, Emma J.; Sadler, Jonathan P.",URBAN FORESTRY & URBAN GREENING,2018,32,,143,153,10.1016/j.ufug.2018.03.015,0
0,Nature diversity and well-being in old age,"Rantakokko, Merja; Keskinen, Kirsi E.; Kokko, Katja; Portegijs, Erja",AGING CLINICAL AND EXPERIMENTAL RESEARCH,2018,30,5,527,532,10.1007/s40520-017-0797-5,0
0,"Multi-dimensional eco-land classification and management for
implementing the ecological redline policy in China","Guo, Xudong; Chang, Qing; Liu, Xiao; Bao, Huimin; Zhang, Yuepeng; Tu, Xueying; Zhu, Chunxia; Lv, Chunyan; Zhang, Yanyu",LAND USE POLICY,2018,74,,15,31,10.1016/j.landusepol.2017.09.033,0
0,Demonstrating and Monetizing the Multiple Benefits from Using SuDS,"Ashley, R. M.; Gersonius, B.; Digman, C.; Horton, B.; Bacchin, T.; Smith, B.; Shaffer, P.; Baylis, A.",JOURNAL OF SUSTAINABLE WATER IN THE BUILT ENVIRONMENT,2018,4,2,,,10.1061/JSWBAY.0000848,0
0,"Some European green roof norms and guidelines through the lens of
biodiversity: Do ecoregions and plant traits also matter?","Catalano, Chiara; Laudicina, Vito Armando; Badalucco, Luigi; Guarino, Riccardo",ECOLOGICAL ENGINEERING,2018,115,,15,26,10.1016/j.ecoleng.2018.01.006,0
0,"Identifying conservation priorities and management strategies based on
ecosystem services to improve urban sustainability in Harbin, China","Qu, Yi; Lu, Ming",PEERJ,2018,6,,,,10.7717/peerj.4597,0
0,"Green Infrastructure and Ecological Corridors: A Regional Study
Concerning Sardinia","Cannas, Ignazio; Lai, Sabrina; Leone, Federica; Zoppi, Corrado",SUSTAINABILITY,2018,10,4,,,10.3390/su10041265,0
0,"Viability of Green Roofs as a Flood Mitigation Element in the Central
Region of Chile","Mora-Melia, Daniel; Lopez-Aburto, Carlos S.; Ballesteros-Perez, Pablo; Munoz-Velasco, Pedro",SUSTAINABILITY,2018,10,4,,,10.3390/su10041130,0
0,"Nitrogen Removal in Greywater Living Walls: Insights into the Governing
Mechanisms","Fowdar, Harsha S.; Deletic, Ana; Hatt, Belinda E.; Cook, Perran L. M.",WATER,2018,10,4,,,10.3390/w10040527,0
0,Using dimension reduction PCA to identify ecosystem service bundles,"Marsboom, Cedric; Vrebos, Dirk; Staes, Jan; Meire, Patrick",ECOLOGICAL INDICATORS,2018,87,,209,260,10.1016/j.ecolind.2017.10.049,0
0,"Challenges of urban green space management in the face of using
inadequate data","Feltynowski, Marcin; Kronenberg, Jakub; Bergier, Tomasz; Kabisch, Nadja; Laszkiewicz, Edyta; Strohbach, Michael W.",URBAN FORESTRY & URBAN GREENING,2018,31,,56,66,10.1016/j.ufug.2017.12.003,0
0,"Vegetation cover in relation to socioeconomic factors in a tropical city
assessed from sub-meter resolution imagery","Martinuzzi, Sebastian; Ramos-Gonzalez, Olga M.; Munoz-Erickson, Tischa A.; Locke, Dexter H.; Lugo, Ariel E.; Radeloff, Volker C.",ECOLOGICAL APPLICATIONS,2018,28,3,681,693,10.1002/eap.1673,0
0,"Ecological engagement determines ecosystem service valuation: A case
study from Rouge National Urban Park in Toronto, Canada","Livingstone, Stuart W.; Cadotte, Marc W.; Isaac, Marney E.",ECOSYSTEM SERVICES,2018,30,,86,97,10.1016/j.ecoser.2018.02.006,0
0,"Renaissance of a rural artifact in a city with a million people:
biodiversity responses to an agro-forestry restoration in a large urban
traditional fruit orchard","Horak, Jakub; Rom, Jiri; Rada, Patrik; Safarova, Lenka; Koudelkova, Jitka; Zasadil, Petr; Halda, Josef P.; Holusa, Jaroslav",URBAN ECOSYSTEMS,2018,21,2,263,270,10.1007/s11252-017-0712-z,0
0,"Bird diversity of greenspaces in the densely developed city centre of
Taipei","Shih, Wan-Yu",URBAN ECOSYSTEMS,2018,21,2,379,393,10.1007/s11252-017-0720-z,0
0,"Applying fuzzy logic to open data for sustainable development
decision-making: a case study of the planned city Amaravati","Bick, Ian Avery; Bardhan, Ronita; Beaubois, Terry",NATURAL HAZARDS,2018,91,3,1317,1339,10.1007/s11069-018-3186-2,0
0,"Greenway use and preferences in diverse urban communities: Implications
for trail design and management","Keith, Samuel J.; Larson, Lincoln R.; Shafer, C. Scott; Hallo, Jeffrey C.; Fernandez, Mariela",LANDSCAPE AND URBAN PLANNING,2018,172,,47,59,10.1016/j.landurbplan.2017.12.007,0
0,"Exploring the co-benefits of urban green infrastructure improvements for
businesses and workers' wellbeing","Cinderby, Steve; Bagwell, Sue",AREA,2018,50,1,126,135,10.1111/area.12361,0
0,"Mapping Urban Green Infrastructure: A Novel Landscape-Based Approach to
Incorporating Land Use and Land Cover in the Mapping of Human-Dominated
Systems","Dennis, Matthew; Barlow, David; Cavan, Gina; Cook, Penny A.; Gilchrist, Anna; Handley, John; James, Philip; Thompson, Jessica; Tzoulas, Konstantinos; Wheater, C. Philip; Lindley, Sarah",LAND,2018,7,1,,,10.3390/land7010017,0
0,"LANDSCAPE CONNECTIVITY IN THE UPPER MZIMVUBU RIVER CATCHMENT: AN
ASSESSMENT OF ANTHROPOGENIC INFLUENCES ON SEDIMENT CONNECTIVITY","van der Waal, Bennie; Rowntree, Kate",LAND DEGRADATION & DEVELOPMENT,2018,29,3,713,723,10.1002/ldr.2766,0
0,"Effect of native habitat on the cooling ability of six nursery-grown
tree species and cultivars for future roadside plantings","Stratopoulos, Laura Myrtia Fani; Duthweiler, Swantje; Haeberle, Karl-Heinz; Pauleit, Stephan",URBAN FORESTRY & URBAN GREENING,2018,30,,37,45,10.1016/j.ufug.2018.01.011,0
0,"Multi-scale assessment of cultural ecosystem services of parks in
Central European cities","Zwierzchowska, Iwona; Hof, Angela; Ioja, Ioan-Cristian; Mueller, Christian; Ponizy, Lidia; Breuste, Juergen; Mizgajski, Andrzej",URBAN FORESTRY & URBAN GREENING,2018,30,,84,97,10.1016/j.ufug.2017.12.017,0
0,"Evaluating the impact of individual leaf traits on atmospheric
particulate matter accumulation using natural and synthetic leaves","Weerakkody, Udeshika; Dover, John W.; Mitchell, Paul; Reiling, Kevin",URBAN FORESTRY & URBAN GREENING,2018,30,,98,107,10.1016/j.ufug.2018.01.001,0
0,"Show me your garden and I will tell you how sustainable you are: Dutch
citizens' perspectives on conserving biodiversity and promoting a
sustainable urban living environment through domestic gardening","Beumer, Carijn",URBAN FORESTRY & URBAN GREENING,2018,30,,260,279,10.1016/j.ufug.2017.09.010,0
0,Agroecology for the Shrinking City,"Herrmann, Dustin L.; Chuang, Wen-Ching; Schwarz, Kirsten; Bowles, Timothy M.; Garmestani, Ahjond S.; Shuster, William D.; Eason, Tarsha; Hopton, Matthew E.; Allen, Craig R.",SUSTAINABILITY,2018,10,3,,,10.3390/su10030675,0
0,Changes in the area of urban green space in cities of western Poland,"Krzyzaniak, Michal; Swierk, Dariusz; Szczepanska, Magdalena; Urbanski, Piotr",BULLETIN OF GEOGRAPHY-SOCIO-ECONOMIC SERIES,2018,39,39,65,77,10.2478/bog-2018-0005,0
0,"How do Europeans want to live in 2040? Citizen visions and their
consequences for European land use","Metzger, Marc J.; Murray-Rust, Dave; Houtkamp, Joske; Jensen, Anne; La Riviere, Inge; Paterson, James S.; Perez-Soba, Marta; Valluri-Nitsch, Christiane",REGIONAL ENVIRONMENTAL CHANGE,2018,18,3,789,802,10.1007/s10113-016-1091-3,0
0,"Implementing green infrastructure policy in agricultural
landscapes-scenarios for Saxony-Anhalt, Germany","Schmidt, Jenny; Hauck, Jennifer",REGIONAL ENVIRONMENTAL CHANGE,2018,18,3,899,911,10.1007/s10113-017-1241-2,0
0,"Modeling ozone uptake by urban and peri-urban forest: a case study in
the Metropolitan City of Rome","Fusaro, Lina; Mereu, Simone; Salvatori, Elisabetta; Agliari, Elena; Fares, Silvano; Manes, Fausto",ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,2018,25,9,8190,8205,10.1007/s11356-017-0474-4,0
0,Island biogeography of insect conservation in urban green spaces,"Fattorini, Simone; Mantoni, Cristina; De Simoni, Livia; Galassi, Diana M. P.",ENVIRONMENTAL CONSERVATION,2018,45,1,1,10,10.1017/S0376892917000121,0
0,"Is forest landscape restoration socially desirable? A discrete choice
experiment applied to the Scandinavian transboundary Fulufjallet
National Park Area","Valasiuk, Sviataslau; Czajkowski, Mikolaj; Giergiczny, Marek; Zylicz, Tomasz; Veisten, Knut; Mata, Iratxe Landa; Halse, Askill H.; Elbakidze, Marine; Angelstam, Per",RESTORATION ECOLOGY,2018,26,2,370,380,10.1111/rec.12563,0
0,"De-icing salt contamination reduces urban tree performance in structural
soil cells","Ordonez-Barona, Camilo; Sabetski, Vadim; Millward, Andrew A.; Steenberg, James",ENVIRONMENTAL POLLUTION,2018,234,,562,571,10.1016/j.envpol.2017.11.101,0
0,"Abundance of urban male mosquitoes by green infrastructure types:
implications for landscape design and vector management","Wong, Gwendolyn K. L.; Jim, C. Y.",LANDSCAPE ECOLOGY,2018,33,3,475,489,10.1007/s10980-018-0616-1,0
0,"Potential of combined Water Sensitive Urban Design systems for salinity
treatment in urban environments","Kazemi, Fatemeh; Golzarian, Mahmood Reza; Myers, Baden",JOURNAL OF ENVIRONMENTAL MANAGEMENT,2018,209,,169,175,10.1016/j.jenvman.2017.12.046,0
0,"Oil and gas development footprint in the Piceance Basin, western
Colorado","Martinez, Cericia; Preston, Todd M.",SCIENCE OF THE TOTAL ENVIRONMENT,2018,616,,355,362,10.1016/j.scitotenv.2017.10.280,0
0,"Functional Land Management: Bridging the Think-Do-Gap using a
multi-stakeholder science policy interface","O'Sullivan, Lilian; Wall, David; Creamer, Rachel; Bampa, Francesca; Schulte, Rogier P. O.",AMBIO,2018,47,2,216,230,10.1007/s13280-017-0983-x,0
0,"Ecosystem services in cities: Towards the international legal protection
of ecosystem services in urban environments","Sirakaya, Aysegul; Cliquet, An; Harris, Jim",ECOSYSTEM SERVICES,2018,29,,205,212,10.1016/j.ecoser.2017.01.001,0
0,"Barriers for the ecosystem services concept in European water and nature
conservation law","Kistenkas, Frederik H.; Bouwma, Irene M.",ECOSYSTEM SERVICES,2018,29,,223,227,10.1016/j.eoser.2017.02.013,0
0,"Soil Media CO2 and N2O Fluxes Dynamics from Sand-Based Roadside
Bioretention Systems","Shrestha, Paliza; Hurley, Stephanie E.; Adair, E. Carol",WATER,2018,10,2,,,10.3390/w10020185,0
0,"Defining Benchmarks for Restoration of Green Infrastructure: A Case
Study Combining the Historical Range of Variability of Habitat and
Species' Requirements","Manton, Michael; Angelstam, Per",SUSTAINABILITY,2018,10,2,,,10.3390/su10020326,0
0,"Evaluation of LEED for Neighbourhood Development and Envision Rating
Frameworks for Their Implementation in Poorer Countries","Manuel Diaz-Sarachaga, Jose; Jato-Espino, Daniel; Castro-Fresno, Daniel",SUSTAINABILITY,2018,10,2,,,10.3390/su10020492,0
0,"Evaluating Spatial Priority of Urban Green Infrastructure for Urban
Sustainability in Areas of Rapid Urbanization: A Case Study of Pukou in
China","Wei, Jiaxing; Qian, Jing; Tao, Yu; Hu, Feng; Ou, Weixin",SUSTAINABILITY,2018,10,2,,,10.3390/su10020327,0
0,"CONSIDERING RESOURCES BEYOND WATER: IRRIGATION AND DRAINAGE MANAGEMENT
IN THE CONTEXT OF THE WATER-ENERGY-FOOD NEXUS","Avellan, Tamara; Ardakanian, Reza; Perret, Sylvain R.; Ragab, Ragab; Vlotman, Willem; Zainal, Hayati; Im, Sangjun; Gany, Hafied A.",IRRIGATION AND DRAINAGE,2018,67,1,12,21,10.1002/ird.2154,0
0,"Mapping headwater systems using a HS-GIS model. An application to
landscape structure and land use planning in Portugal","Pena, Selma Beatriz; Magalhaes, Manuela Raposo; Abreu, Maria Manuela",LAND USE POLICY,2018,71,,543,553,10.1016/j.landusepol.2017.11.009,0
0,"Prospects for stakeholder coordination by protected-area managers in
Europe","Mattsson, Brady J.; Vacik, Harald",CONSERVATION BIOLOGY,2018,32,1,98,108,10.1111/cobi.12966,0
0,"Biodiversity and functional diversity of Australian stormwater biofilter
plant communities","Winfrey, Brandon K.; Hatt, Belinda E.; Ambrose, Richard F.",LANDSCAPE AND URBAN PLANNING,2018,170,,112,137,10.1016/j.landurbplan.2017.11.002,0
0,"Locating provisioning ecosystem services in urban forests: Forageable
woody species in New York City, USA","Hurley, Patrick T.; Emery, Marla R.",LANDSCAPE AND URBAN PLANNING,2018,170,,266,275,10.1016/j.landurbplan.2017.09.025,0
0,"Sustainable Rainwater Utilization and Water Circulation Model for Green
Campus Design at Tianjin University","Peng, Sen; Cui, Huiping; Ji, Min",JOURNAL OF SUSTAINABLE WATER IN THE BUILT ENVIRONMENT,2018,4,1,,,10.1061/JSWBAY.0000841,0
0,"EVALUATING URBAN FORESTS CONNECTIVITY IN RELATION TO URBAN FUNCTIONS IN
ROMANIAN CITIES","Nita, Mihai-Razvan; Nastase, Irina-Iulia; Badiu, Denisa-Lavinia; Onose, Diana-Andreea; Gavrilidis, Athanasios-Alexandru",CARPATHIAN JOURNAL OF EARTH AND ENVIRONMENTAL SCIENCES,2018,13,1,291,299,10.26471/cjees/2018/013/025,0
0,"Building capacity on ecosystem-based adaptation strategy to cope with
extreme events and sea-level rise on the Uruguayan coast","Carro, Inti; Seijo, Leonardo; Nagy, Gustavo J.; Lagos, Ximena; Gutierrez, Ofelia",INTERNATIONAL JOURNAL OF CLIMATE CHANGE STRATEGIES AND MANAGEMENT,2018,10,4,504,522,10.1108/IJCCSM-07-2017-0149,0
0,"An indicator of urban morphology for landscape planning in Lombardy
(Italy)","Ronchi, Silvia; Salata, Stefano; Arcidiacono, Andrea",MANAGEMENT OF ENVIRONMENTAL QUALITY,2018,29,4,623,642,10.1108/MEQ-05-2017-0048,0
0,"Expanding the social performance of food production landscapes:
measuring health and well-being benefits","Burke, Ellen",LANDSCAPE RESEARCH,2018,43,5,587,599,10.1080/01426397.2017.1353069,0
